"source","target","weight"
"BRCA1","BRIP1",0.999
"BRCA1","KIF23",0.713
"BARD1","BRCA1",0.999
"BRCA1","LMNB1",0.809
"BRCA1","PALB2",0.999
"BRCA1","HERC2",0.849
"BRCA1","EP300",0.986
"BRCA1","PIK3CA",0.728
"BRCA1","UBE2S",0.963
"BRCA1","RB1",0.858
"BRCA1","TP53",0.999
"BRCA1","CBX8",0.908
"BRCA1","ERBB2",0.918
"BRCA1","EGFR",0.8
"ATM","BRCA1",0.999
"BRCA1","BUB1B",0.905
"BRCA1","FANCD2",0.999
"BRCA1","H2BC5",0.796
"BRCA1","PCLAF",0.81
"BRCA1","TPX2",0.922
"BRCA1","BUB1",0.733
"BRCA1","H2AC8",0.925
"BRCA1","FEN1",0.704
"BRCA1","ITPR1",0.822
"BRCA1","CBX2",0.94
"BRCA1","RMI2",0.856
"BRCA1","FANCI",0.993
"BRCA1","HNRNPD",0.715
"BRCA1","EZH2",0.926
"BRCA1","RAD51C",0.98
"BRCA1","STAT5A",0.734
"ATR","BRCA1",0.996
"BRCA1","SMARCA4",0.983
"BLM","BRCA1",0.974
"BRCA1","UBE2C",0.951
"BRCA1","H2BC12",0.791
"BRCA1","NF1",0.876
"BABAM1","BRCA1",0.999
"BRCA1","STAT1",0.958
"BRCA1","EXO1",0.981
"BRCA1","MDM4",0.77
"BRCA1","MKI67",0.757
"BRCA1","H2BC21",0.938
"BRCA1","JUN",0.794
"BRCA1","PTEN",0.821
"BRCA1","KIF2C",0.706
"BRCA1","CDC20",0.766
"BCOR","BRCA1",0.904
"BRCA1","GATA3",0.77
"BRCA1","BRCA2",0.999
"BRCA1","CHEK2",0.999
"BRCA1","NSD2",0.796
"BRCA1","HMMR",0.964
"BRCA1","CDK1",0.878
"BRCA1","MAP3K1",0.77
"BRCA1","MZT2B",0.9
"BRCA1","CHEK1",0.996
"BRCA1","CDK12",0.849
"BRCA1","ESR1",0.999
"BRCA1","CDC45",0.796
"BRCA1","TOP2A",0.836
"BRCA1","CDKN2A",0.832
"BRCA1","HNRNPAB",0.713
"BRCA1","KPNA2",0.747
"BRCA1","PIK3R1",0.766
"BCLAF1","BRCA1",0.79
"BRCA1","H2BS1",0.791
"BRCA1","H2BC9",0.794
"BRCA1","UHRF1",0.806
"BRCA1","UBE2T",0.849
"BRCA1","RAD51B",0.922
"BRCA1","CCNA2",0.956
"BRCA1","MYC",0.999
"BRCA2","CBX7",0.753
"BRCA2","TOX3",0.797
"BRCA2","RAD51AP1",0.794
"BRCA2","MND1",0.868
"BRCA2","KRAS",0.721
"BRCA2","BRIP1",0.998
"BARD1","BRCA2",0.999
"BRCA2","PALB2",0.999
"BRCA2","PIK3CA",0.812
"BRCA2","UBE2S",0.779
"BRCA2","TP53",0.995
"BRCA2","CBX8",0.772
"BRCA2","ERBB2",0.873
"ATM","BRCA2",0.995
"BRCA2","BUB1B",0.953
"BRCA2","FANCD2",0.999
"BRCA2","FEN1",0.794
"BRCA2","CBX2",0.754
"BRCA2","RMI2",0.717
"BRCA2","FANCI",0.996
"BRCA2","KNL1",0.741
"BRCA2","RAD51C",0.999
"ATR","BRCA2",0.831
"BLM","BRCA2",0.935
"BRCA2","UBE2C",0.802
"BRCA2","NF1",0.75
"BABAM1","BRCA2",0.713
"BRCA2","EXO1",0.951
"BRCA2","PTEN",0.877
"BRCA2","CDC20",0.712
"BRCA2","KIF4A",0.725
"BCOR","BRCA2",0.729
"BRCA2","LSP1",0.706
"BRCA2","ESR1",0.723
"BRCA2","CDK12",0.74
"BRCA2","MYC",0.759
"BRCA2","CDC45",0.785
"BRCA2","CDKN2A",0.806
"BRCA2","CCNA2",0.877
"BRCA2","HMMR",0.929
"BRCA2","RAD51B",0.961
"BRCA2","CHEK1",0.963
"BRCA2","CHEK2",0.985
"BRCA1","BRCA2",0.999
"BRIP1","UBE2T",0.742
"BRIP1","RMI2",0.752
"BRIP1","RAD51B",0.756
"ATR","BRIP1",0.775
"BRIP1","EXO1",0.897
"ATM","BRIP1",0.933
"BRIP1","CHEK1",0.933
"BRIP1","RAD51C",0.941
"BLM","BRIP1",0.95
"BRIP1","FANCI",0.994
"BRIP1","FANCD2",0.997
"BRCA2","BRIP1",0.998
"BRIP1","PALB2",0.998
"BRCA1","BRIP1",0.999
"BARD1","BRIP1",0.999
"BUB1","TRIP13",0.725
"AURKA","BUB1",0.971
"BUB1","OIP5",0.891
"BUB1","RAD51AP1",0.724
"BUB1","MND1",0.825
"BUB1","DLGAP5",0.986
"BUB1","E2F8",0.72
"BUB1","PIMREG",0.79
"BUB1","NCAPG",0.976
"BUB1","CCNB1",0.992
"BUB1","KIF23",0.958
"BUB1","KIF11",0.985
"BUB1","NDC80",0.998
"BUB1","MCM4",0.751
"BUB1","CENPE",0.991
"ANLN","BUB1",0.917
"BUB1","NUF2",0.994
"BUB1","CDCA5",0.933
"BUB1","CENPU",0.758
"BUB1","BUB1B",0.999
"BUB1","CCNB2",0.998
"BUB1","MAD2L1",0.999
"BUB1","MELK",0.984
"BUB1","PCLAF",0.831
"BUB1","TPX2",0.958
"BIRC5","BUB1",0.979
"BUB1","TK1",0.707
"BUB1","UBE2T",0.73
"BRCA1","BUB1",0.733
"BUB1","SHCBP1",0.737
"BUB1","PRC1",0.757
"BUB1","CENPN",0.76
"BUB1","SMC4",0.788
"BUB1","CKS2",0.805
"BUB1","CDC7",0.809
"BUB1","DTL",0.811
"BUB1","KIF14",0.817
"BUB1","FOXM1",0.825
"BUB1","RRM2",0.825
"BUB1","DEPDC1",0.831
"BUB1","CDKN3",0.846
"BUB1","TYMS",0.846
"BUB1","CDCA3",0.87
"BUB1","ZWILCH",0.879
"BUB1","SGO2",0.902
"BUB1","HMMR",0.909
"BUB1","KIF15",0.923
"BUB1","CEP55",0.928
"BUB1","EXO1",0.929
"BUB1","CDC45",0.93
"BUB1","NEK2",0.932
"BUB1","SPAG5",0.934
"BUB1","PBK",0.935
"BUB1","NUSAP1",0.937
"BUB1","CHEK1",0.946
"BUB1","ECT2",0.947
"BUB1","KIF4A",0.952
"BUB1","UBE2C",0.954
"BUB1","PTTG1",0.955
"BUB1","KIF20A",0.959
"BUB1","MKI67",0.963
"BUB1","CDCA8",0.971
"ASPM","BUB1",0.976
"BUB1","CCNA2",0.981
"BUB1","TOP2A",0.982
"BUB1","CENPF",0.987
"BUB1","ZWINT",0.991
"BUB1","KIF2C",0.994
"BUB1","CDK1",0.998
"BUB1","TTK",0.999
"BUB1","CDC20",0.999
"BUB1","KNL1",0.999
"BUB1","BUB3",0.999
"BUB1B","TRIP13",0.928
"BUB1B","CBX7",0.736
"AURKA","BUB1B",0.924
"BUB1B","OIP5",0.837
"BUB1B","RAD51AP1",0.747
"BUB1B","DLGAP5",0.981
"BUB1B","E2F8",0.836
"BUB1B","NCAPG",0.952
"BUB1B","CCNB1",0.998
"BUB1B","KIF23",0.926
"BUB1B","KIF11",0.994
"BARD1","BUB1B",0.838
"BUB1B","NDC80",0.992
"BUB1B","UBE2S",0.896
"BUB1B","CENPE",0.999
"ANLN","BUB1B",0.8
"BUB1B","TP53",0.745
"BUB1B","CBX8",0.722
"BUB1B","NUF2",0.98
"BUB1B","CDCA5",0.851
"BUB1B","CENPU",0.812
"BUB1B","TYMS",0.72
"BUB1B","SMC4",0.733
"BCOR","BUB1B",0.754
"BUB1B","CBX2",0.767
"BUB1B","SHCBP1",0.769
"BUB1B","EXO1",0.807
"BUB1B","DTL",0.811
"BUB1B","CDC45",0.817
"BUB1B","FANCI",0.818
"BUB1B","DEPDC1",0.85
"BUB1B","CENPN",0.86
"BUB1B","ECT2",0.864
"BUB1B","SGO2",0.865
"BUB1B","CENPK",0.869
"BUB1B","PCLAF",0.875
"BUB1B","CHEK1",0.876
"BUB1B","KIF14",0.878
"BUB1B","HMMR",0.882
"BUB1B","CDCA3",0.886
"BUB1B","PRC1",0.893
"BUB1B","CDKN3",0.897
"BRCA1","BUB1B",0.905
"BUB1B","JUN",0.914
"BUB1B","RRM2",0.922
"BUB1B","KIF15",0.923
"BUB1B","MKI67",0.932
"BUB1B","TPX2",0.936
"BUB1B","PBK",0.937
"BUB1B","CEP55",0.939
"BUB1B","FOXM1",0.944
"BUB1B","SPAG5",0.951
"BRCA2","BUB1B",0.953
"BUB1B","ZWILCH",0.953
"BUB1B","NUSAP1",0.953
"BUB1B","MELK",0.953
"BUB1B","KIF4A",0.968
"ASPM","BUB1B",0.974
"BUB1B","KIF20A",0.977
"BUB1B","PTTG1",0.978
"BUB1B","TOP2A",0.98
"BIRC5","BUB1B",0.987
"BUB1B","KIF2C",0.991
"BUB1B","TTK",0.991
"BUB1B","UBE2C",0.991
"BUB1B","CCNB2",0.993
"BUB1B","CCNA2",0.994
"BUB1B","CDCA8",0.994
"BUB1B","ZWINT",0.996
"BUB1B","NEK2",0.999
"BUB1","BUB1B",0.999
"BUB1B","CDC20",0.999
"BUB1B","CENPF",0.999
"BUB1B","MAD2L1",0.999
"BUB1B","BUB3",0.999
"BUB1B","KNL1",0.999
"BUB1B","CDK1",0.999
"BUB3","TRIP13",0.741
"BUB3","CCNB1",0.88
"BUB3","NDC80",0.899
"BUB3","UBE2S",0.718
"BUB3","CENPE",0.935
"BUB3","TP53",0.718
"BUB3","NUF2",0.864
"BUB1B","BUB3",0.999
"BUB3","CCNB2",0.8
"BUB3","MAD2L1",0.999
"BUB1","BUB3",0.999
"BUB3","ZWILCH",0.89
"BUB3","KNL1",0.996
"BUB3","UBE2C",0.781
"BUB3","SGO2",0.728
"BUB3","CENPF",0.765
"BUB3","NEK2",0.717
"BUB3","CENPK",0.708
"BUB3","KIF2C",0.762
"BUB3","CDCA8",0.763
"BUB3","CCNA2",0.787
"BUB3","PTTG1",0.84
"BUB3","ZWINT",0.897
"BUB3","TTK",0.913
"BUB3","CDK1",0.924
"BUB3","CDC20",0.999
"C19orf12","FA2H",0.853
"C4orf19","STK26",0.827
"C6","CD34",0.722
"CA3","CA4",0.845
"CA3","CA4",0.845
"CA4","PKD2L1",0.729
"CA4","SLC4A4",0.822
"CALB2","CD99L2",0.72
"CALB2","LHX6",0.768
"CALB2","KRT7",0.789
"CASQ2","KCNJ2",0.756
"ASPH","CASQ2",0.998
"CAT","HSDL2",0.791
"CAT","RGN",0.86
"CAT","SOD3",0.892
"CAT","KYNU",0.914
"CAV1","CAV2",0.999
"CAV1","CDH1",0.768
"CAV1","EHD2",0.786
"CAV1","PIK3CA",0.727
"CAV1","ERBB2",0.735
"CAV1","EGFR",0.999
"CAV1","DLC1",0.785
"CAV1","PPARG",0.765
"CAV1","PLIN1",0.92
"CAV1","IRS1",0.722
"CAV1","CAVIN2",0.946
"CAV1","CDH5",0.712
"CAV1","CXCR4",0.715
"CAV1","IGF1",0.731
"CAV1","CLDN5",0.733
"CAV1","PTPN11",0.739
"CAV1","FN1",0.771
"CAV1","OCLN",0.789
"CAV1","FOXO1",0.828
"AGPAT2","CAV1",0.844
"CAV1","NOSTRIN",0.869
"CAV1","PTEN",0.912
"CAV1","CD36",0.956
"CAV1","HRAS",0.974
"CAV1","ESR1",0.998
"CAV1","CAVIN1",0.999
"CAV2","CAVIN1",0.92
"CAV2","EGFR",0.977
"CAV1","CAV2",0.999
"CAV2","CAVIN1",0.92
"CAVIN1","EHD2",0.893
"CAVIN1","EGFR",0.885
"CAVIN1","CAVIN2",0.728
"CAV1","CAVIN1",0.999
"AKAP12","CAVIN1",0.793
"AGPAT2","CAVIN1",0.841
"CAVIN1","CAVIN2",0.728
"CAV1","CAVIN2",0.946
"CBX2","CBX7",0.985
"BARD1","CBX2",0.904
"CBX2","UBE2S",0.909
"CBX2","CBX8",0.998
"BUB1B","CBX2",0.767
"BRCA2","CBX2",0.754
"CBX2","UBE2C",0.921
"BRCA1","CBX2",0.94
"BCOR","CBX2",0.942
"CBX2","EZH1",0.951
"CBX2","EZH2",0.98
"BARD1","CBX7",0.72
"CBX7","UBE2S",0.728
"CBX7","UBE2C",0.728
"BUB1B","CBX7",0.736
"CBX7","CDKN2B",0.737
"BRCA2","CBX7",0.753
"BRCA1","CBX7",0.764
"CBX7","CDKN2A",0.81
"BCOR","CBX7",0.833
"CBX7","EZH1",0.952
"CBX2","CBX7",0.985
"CBX7","CBX8",0.995
"CBX7","EZH2",0.996
"CBX7","CBX8",0.995
"CBX8","H4C6",0.779
"BARD1","CBX8",0.909
"CBX8","UBE2S",0.912
"BUB1B","CBX8",0.722
"CBX8","H2AC8",0.766
"BRCA2","CBX8",0.772
"CBX8","UBE2C",0.904
"BRCA1","CBX8",0.908
"CBX8","EZH1",0.959
"CBX8","EZH2",0.968
"BCOR","CBX8",0.971
"CBX2","CBX8",0.998
"ADAMTS3","CCBE1",0.825
"CCDC170","ESR1",0.785
"CCDC69","RMI2",0.706
"CCN4","DCN",0.766
"BGN","CCN4",0.962
"CCNA2","TRIP13",0.778
"AURKA","CCNA2",0.949
"CCNA2","ORC6",0.721
"CCNA2","OIP5",0.85
"CCNA2","RAD51AP1",0.734
"CCNA2","MND1",0.718
"CCNA2","H4C6",0.775
"CCNA2","DLGAP5",0.97
"CCNA2","E2F8",0.816
"CCNA2","NCAPG",0.949
"CCNA2","CCNB1",0.995
"CCNA2","KIF23",0.914
"CCNA2","KIF11",0.978
"BARD1","CCNA2",0.806
"CCNA2","NDC80",0.893
"CCNA2","MCM4",0.895
"CCNA2","E2F3",0.965
"CCNA2","EP300",0.812
"CCNA2","UBE2S",0.832
"CCNA2","MCM2",0.827
"CCNA2","CENPE",0.917
"CCNA2","DBF4",0.706
"ANLN","CCNA2",0.747
"CCNA2","RB1",0.998
"CCNA2","TP53",0.997
"CCNA2","NUF2",0.94
"CCNA2","CDCA5",0.863
"ATM","CCNA2",0.815
"BUB1B","CCNA2",0.994
"CCNA2","CCNB2",0.965
"CCNA2","MAD2L1",0.988
"CCNA2","MELK",0.939
"CCNA2","PCLAF",0.886
"CCNA2","TPX2",0.954
"BIRC5","CCNA2",0.956
"BUB1","CCNA2",0.981
"CCNA2","FEN1",0.908
"CCNA2","SHCBP1",0.793
"CCNA2","ZWILCH",0.711
"CCNA2","TYMS",0.865
"CCNA2","SPAG5",0.901
"CCNA2","KIF15",0.873
"CCNA2","CDKN3",0.947
"CCNA2","SMC4",0.76
"CCNA2","FOXM1",0.985
"CCNA2","UBE2C",0.994
"CCNA2","RRM2",0.939
"CCNA2","EXO1",0.879
"CCNA2","CENPF",0.944
"CCNA2","DTL",0.907
"CCNA2","NEK2",0.943
"CCNA2","KIF14",0.85
"ASPM","CCNA2",0.944
"CCNA2","MKI67",0.93
"BUB3","CCNA2",0.787
"CCNA2","TTK",0.939
"CCNA2","CEP55",0.923
"CCNA2","KIF2C",0.949
"CCNA2","CDC20",0.999
"CCNA2","CDCA8",0.952
"CCNA2","ZWINT",0.901
"CCNA2","KIF4A",0.895
"CCNA2","CKS2",0.99
"CCNA2","PCNA",0.925
"BRCA2","CCNA2",0.877
"CCNA2","CHEK2",0.746
"CCNA2","ECT2",0.748
"CCNA2","CENPN",0.77
"CCNA2","HMMR",0.921
"CCNA2","PTTG1",0.934
"CCNA2","PRC1",0.91
"CCNA2","KIF20A",0.974
"CCNA2","CDK1",0.999
"CCNA2","CHEK1",0.939
"CCNA2","CDC7",0.715
"CCNA2","E2F5",0.775
"CCNA2","CDC45",0.906
"CCNA2","TOP2A",0.982
"CCNA2","DEPDC1",0.894
"CCNA2","CDKN1C",0.998
"CCNA2","GTSE1",0.826
"BRCA1","CCNA2",0.956
"CCNA2","PBK",0.943
"CCNA2","CCNE2",0.866
"CCNA2","CDCA3",0.94
"CCNA2","TK1",0.78
"CCNA2","MYC",0.734
"CCNA2","UHRF1",0.742
"CCNA2","NUSAP1",0.922
"CCNB1","TRIP13",0.797
"AURKA","CCNB1",0.979
"CCNB1","ORC6",0.776
"CCNB1","OIP5",0.888
"CCNB1","DLGAP5",0.965
"CCNB1","NCAPG",0.962
"CCNB1","ZWILCH",0.702
"CCNB1","GINS1",0.711
"CCNB1","LMNB1",0.725
"CCNB1","CDC7",0.746
"CCNB1","GTSE1",0.746
"CCNB1","FANCI",0.746
"CCNB1","CENPU",0.747
"CCNB1","SGO2",0.752
"CCNB1","CCNE2",0.755
"CCNB1","UBE2S",0.767
"CCNB1","RB1",0.768
"CCNB1","CENPN",0.768
"CCNB1","CDKN2A",0.772
"CCNB1","EXO1",0.773
"ATM","CCNB1",0.775
"CCNB1","KNL1",0.789
"CCNB1","PCLAF",0.796
"CCNB1","FOXO1",0.799
"CCNB1","CDC45",0.8
"CCNB1","EGFR",0.804
"CCNB1","RGCC",0.81
"CCNB1","EP300",0.816
"CCNB1","CHEK2",0.817
"CCNB1","CDKN1C",0.826
"CCNB1","KPNA2",0.84
"CCNB1","TYMS",0.841
"CCNB1","UBE2T",0.851
"CCNB1","SMC4",0.857
"ANLN","CCNB1",0.86
"CCNB1","KIF14",0.861
"CCNB1","SPAG5",0.865
"CCNB1","PCNA",0.867
"CCNB1","MKI67",0.868
"CCNB1","CDCA5",0.869
"CCNB1","MCM4",0.869
"CCNB1","DEPDC1",0.871
"CCNB1","MYC",0.872
"CCNB1","TK1",0.879
"BUB3","CCNB1",0.88
"CCNB1","RRM2",0.905
"CCNB1","NEK2",0.91
"CCNB1","ECT2",0.911
"CCNB1","TP53",0.914
"BRCA1","CCNB1",0.916
"CCNB1","KIF15",0.916
"CCNB1","KIF23",0.922
"CCNB1","NUSAP1",0.923
"CCNB1","KIF4A",0.931
"CCNB1","PRC1",0.932
"CCNB1","CHEK1",0.935
"CCNB1","TTK",0.936
"CCNB1","CDCA3",0.936
"CCNB1","CEP55",0.94
"BCLAF1","CCNB1",0.94
"CCNB1","CDKN3",0.941
"CCNB1","HMMR",0.942
"CCNB1","TPX2",0.949
"CCNB1","ZWINT",0.95
"ASPM","CCNB1",0.952
"CCNB1","KIF20A",0.954
"CCNB1","PBK",0.962
"CCNB1","SFN",0.965
"CCNB1","KIF2C",0.966
"CCNB1","KIF11",0.966
"CCNB1","NUF2",0.967
"CCNB1","CENPE",0.967
"CCNB1","MELK",0.972
"CCNB1","NDC80",0.981
"CCNB1","PTTG1",0.984
"CCNB1","CDCA8",0.987
"CCNB1","CENPF",0.988
"CCNB1","FOXM1",0.988
"CCNB1","MAD2L1",0.988
"CCNB1","TOP2A",0.989
"CCNB1","UBE2C",0.99
"BUB1","CCNB1",0.992
"BIRC5","CCNB1",0.993
"CCNA2","CCNB1",0.995
"CCNB1","CCNB2",0.998
"BUB1B","CCNB1",0.998
"CCNB1","CKS2",0.999
"CCNB1","CDC20",0.999
"CCNB1","CDK1",0.999
"CCNB2","TRIP13",0.741
"AURKA","CCNB2",0.988
"CCNB2","OIP5",0.77
"CCNB2","RAD51AP1",0.734
"CCNB2","DLGAP5",0.974
"CCNB2","PIMREG",0.754
"CCNB2","NCAPG",0.97
"CCNB2","GINS2",0.844
"CCNB1","CCNB2",0.998
"CCNB2","KIF23",0.937
"CCNB2","KIF11",0.944
"CCNB2","NDC80",0.875
"CCNB2","MCM4",0.866
"CCNB2","MCM2",0.873
"CCNB2","CENPE",0.942
"CCNB2","NUF2",0.932
"CCNB2","CDCA5",0.969
"CCNB2","CENPU",0.846
"BUB1B","CCNB2",0.993
"CCNB2","DEPDC1",0.724
"CCNB2","CDC7",0.737
"CCNB2","EXO1",0.744
"CCNB2","SPAG5",0.76
"CCNB2","KPNA2",0.794
"BUB3","CCNB2",0.8
"CCNB2","ECT2",0.824
"CCNB2","GTSE1",0.826
"CCNB2","KIF15",0.828
"CCNB2","KNL1",0.829
"CCNB2","CHEK1",0.833
"CCNB2","CENPN",0.843
"CCNB2","SMC4",0.864
"CCNB2","KIF4A",0.864
"CCNB2","TYMS",0.868
"CCNB2","MKI67",0.87
"CCNB2","TK1",0.88
"CCNB2","PBK",0.88
"CCNB2","PCLAF",0.882
"CCNB2","HMMR",0.888
"CCNB2","CDKN3",0.893
"CCNB2","FOXM1",0.895
"CCNB2","CCNE2",0.899
"CCNB2","NEK2",0.902
"CCNB2","CEP55",0.907
"CCNB2","CDCA3",0.913
"CCNB2","RRM2",0.913
"CCNB2","SFN",0.919
"CCNB2","ZWINT",0.92
"CCNB2","PRC1",0.925
"CCNB2","CPEB1",0.928
"CCNB2","KIF20A",0.938
"CCNB2","CDC45",0.95
"ASPM","CCNB2",0.951
"CCNB2","TPX2",0.953
"CCNB2","TTK",0.96
"CCNB2","MAD2L1",0.962
"CCNB2","NUSAP1",0.962
"CCNA2","CCNB2",0.965
"CCNB2","UBE2C",0.968
"CCNB2","PTTG1",0.97
"CCNB2","KIF2C",0.971
"CCNB2","CDCA8",0.974
"CCNB2","CENPF",0.974
"CCNB2","MELK",0.975
"CCNB2","TOP2A",0.975
"CCNB2","CKS2",0.976
"BIRC5","CCNB2",0.993
"BUB1","CCNB2",0.998
"CCNB2","CDK1",0.999
"CCNB2","CDC20",0.999
"AURKA","CCNE2",0.812
"CCNE2","E2F8",0.723
"CCNB1","CCNE2",0.755
"CCNE2","MCM4",0.773
"CCNE2","E2F3",0.846
"CCNE2","RB1",0.957
"CCNE2","TP53",0.89
"CCNB2","CCNE2",0.899
"CCNE2","RRM2",0.777
"CCNE2","PCNA",0.899
"CCNE2","CDK1",0.933
"CCNE2","CHEK1",0.747
"CCNE2","E2F5",0.84
"CCNE2","CDKN1C",0.978
"CCNE2","MYC",0.762
"CCNA2","CCNE2",0.866
"CCR5","CCR7",0.956
"CCR5","GNG11",0.915
"ACKR3","CCR5",0.709
"CCR5","GRK3",0.705
"CCR5","STAT1",0.71
"CCR5","CD209",0.793
"CCR5","GNG12",0.908
"CCR5","PPBP",0.918
"CCR5","CXCL8",0.971
"CCR5","GNG2",0.982
"CCR5","CXCL11",0.99
"CCR5","GNAI1",0.991
"CCR5","CXCR4",0.996
"CCR5","CXCL12",0.998
"CCR5","CXCL10",0.999
"CCR7","GNAI1",0.703
"CCR7","MMP9",0.706
"CCR7","GRK3",0.723
"CCR7","NCAM1",0.732
"CCR7","S1PR1",0.739
"CCR7","KLF2",0.804
"CCR7","PPBP",0.866
"CCR7","CXCL8",0.9
"CCR7","CXCL11",0.93
"CCR5","CCR7",0.956
"CCR7","CXCR4",0.959
"ACKR4","CCR7",0.965
"CCR7","CXCL10",0.968
"CCR7","CXCL12",0.999
"CCT2","TP53",0.826
"CCT2","PSMA5",0.818
"CCT2","HSPA5",0.728
"CCT2","RAN",0.838
"CCT2","PPP2R2C",0.994
"CCT2","CDC20",0.996
"CD209","LTF",0.766
"CD209","TYRO3",0.721
"CCR5","CD209",0.793
"CD209","LY75-CD302",0.866
"CD209","MUC1",0.965
"CD209","LSP1",0.991
"CD209","ICAM2",0.999
"CD24","CDH1",0.752
"CD24","EPCAM",0.91
"CD24","EGFR",0.806
"ALDH1A1","CD24",0.815
"ALCAM","CD24",0.773
"CD248","FN1",0.968
"CD300LF","TREM2",0.712
"CD300LG","EMCN",0.716
"CD34","LYVE1",0.716
"CD34","NT5E",0.905
"CD34","VWF",0.849
"C6","CD34",0.722
"CD34","MCAM",0.789
"CD34","FGF2",0.76
"CD34","TP53",0.7
"CD34","EMCN",0.757
"ALCAM","CD34",0.798
"CD34","MMP9",0.71
"CD34","TET2",0.71
"CD34","CD36",0.739
"CD34","CXCR4",0.815
"CD34","NCAM1",0.821
"CD34","MME",0.841
"CD34","CD99L2",0.851
"CD34","CXCL12",0.856
"CD34","CDH5",0.88
"CD34","FN1",0.96
"CD36","COMP",0.953
"CD36","COL1A1",0.72
"APOB","CD36",0.98
"CD36","LRP1",0.742
"CD36","LIPE",0.707
"CD36","FABP4",0.969
"CD36","VWF",0.803
"CD36","PPARG",0.942
"CD36","FABP5",0.77
"CD36","PLIN1",0.815
"CD36","CLEC7A",0.787
"CD36","OLR1",0.852
"CD34","CD36",0.739
"CD36","PNPLA2",0.722
"CAV1","CD36",0.956
"CD36","FN1",0.702
"CD36","CD9",0.902
"CD36","CIDEC",0.759
"ADIPOQ","CD36",0.806
"CD36","NCAM1",0.716
"ACSL1","CD36",0.857
"CD36","LPL",0.877
"CD37","CLEC7A",0.934
"CD37","CD9",0.746
"CD9","NT5E",0.721
"CD9","CDH1",0.759
"CD9","EPCAM",0.943
"CD9","EGFR",0.873
"ALCAM","CD9",0.767
"CD37","CD9",0.746
"CD9","FN1",0.711
"CD9","CLDN7",0.746
"CD9","IGSF3",0.753
"ANXA1","CD9",0.737
"CD9","MME",0.867
"CD9","FKBP11",0.894
"CD36","CD9",0.902
"CALB2","CD99L2",0.72
"CD34","CD99L2",0.851
"CD99L2","MME",0.72
"CD99L2","NCAM1",0.72
"CDC14B","MAPK6",0.774
"CDC20","TRIP13",0.996
"AURKA","CDC20",0.995
"CDC20","RAD51AP1",0.737
"CDC20","DLGAP5",0.981
"CDC20","PIMREG",0.734
"CDC20","NCAPG",0.949
"CCNB1","CDC20",0.999
"CDC20","KIF23",0.797
"CDC20","KIF11",0.987
"BARD1","CDC20",0.703
"CDC20","NDC80",0.962
"CDC20","MCM4",0.882
"CDC20","EP300",0.75
"CDC20","UBE2S",0.999
"CDC20","MCM2",0.733
"CDC20","CENPE",0.989
"CDC20","DBF4",0.701
"ANLN","CDC20",0.701
"CDC20","NUF2",0.962
"CDC20","CDCA5",0.938
"CDC20","CENPU",0.836
"BUB1B","CDC20",0.999
"CCNB2","CDC20",0.999
"CDC20","MAD2L1",0.999
"CDC20","MELK",0.964
"CCT2","CDC20",0.996
"CDC20","PCLAF",0.881
"CDC20","TPX2",0.961
"BIRC5","CDC20",0.995
"BUB1","CDC20",0.999
"CDC20","ZWILCH",0.895
"CDC20","TYMS",0.757
"CDC20","SPAG5",0.923
"CDC20","KIF15",0.836
"CDC20","CDKN3",0.885
"CDC20","KNL1",0.95
"CDC20","FOXM1",0.937
"CDC20","UBE2C",0.999
"CDC20","SGO2",0.938
"CDC20","RRM2",0.907
"CDC20","EXO1",0.796
"CDC20","CENPF",0.99
"CDC20","NEK2",0.999
"ASPM","CDC20",0.972
"CDC20","MKI67",0.934
"BUB3","CDC20",0.999
"CDC20","TTK",0.99
"CDC20","CEP55",0.95
"CDC20","KIF2C",0.995
"CDC20","GTSE1",0.711
"BRCA2","CDC20",0.712
"CDC20","KPNA2",0.712
"CDC20","ECT2",0.726
"CDC20","DEPDC1",0.761
"BRCA1","CDC20",0.766
"CDC20","CHEK1",0.771
"CDC20","CDC7",0.775
"CDC20","CENPK",0.78
"CDC20","PCNA",0.798
"CDC20","CENPN",0.837
"CDC20","HMMR",0.882
"CDC20","TK1",0.883
"CDC20","KIF4A",0.941
"CDC20","CDC45",0.946
"CDC20","NUSAP1",0.946
"CDC20","PRC1",0.947
"CDC20","PBK",0.959
"CDC20","ZWINT",0.968
"CDC20","CKS2",0.971
"CDC20","TOP2A",0.98
"CDC20","CDCA3",0.981
"CDC20","KIF20A",0.981
"CDC20","CDCA8",0.992
"CDC20","PTTG1",0.999
"CCNA2","CDC20",0.999
"CDC20","CDK1",0.999
"CDC42EP2","RHOQ",0.967
"CDC45","TRIP13",0.783
"AURKA","CDC45",0.701
"CDC45","ORC6",0.982
"CDC45","OIP5",0.805
"CDC45","MND1",0.81
"CDC45","DLGAP5",0.921
"CDC45","NCAPG",0.918
"CDC45","GINS2",0.999
"CCNB1","CDC45",0.8
"CDC45","KIF23",0.803
"CDC45","KIF11",0.78
"CDC45","MCM4",0.999
"CDC45","GINS1",0.999
"CDC45","MCM2",0.999
"CDC45","DBF4",0.987
"CDC45","NUF2",0.816
"CDC45","CDCA5",0.937
"ATM","CDC45",0.758
"BUB1B","CDC45",0.817
"CCNB2","CDC45",0.95
"CDC45","MAD2L1",0.862
"CDC45","MELK",0.876
"CDC45","PCLAF",0.833
"CDC45","TPX2",0.766
